house,money,location,house_info,house_type,part
威尼斯水城第九街区 3室2厅 2700元,2700,浦口桥北,-130㎡南 北3室2厅2卫,all,浦口
威尼斯水城第十二街区 3室1厅 2500元,2500,浦口桥北,-107㎡南 北3室1厅1卫,all,浦口
融侨观邸二期 3室1厅 2600元,2600,浦口江浦街道,-91㎡南3室1厅1卫,all,浦口
弘阳时光里二区 4室1厅 3000元,3000,浦口高新区,-92㎡南 北4室1厅2卫,all,浦口
正荣润锦城 4室1厅 2600元,2600,浦口江浦街道,-88㎡南4室1厅1卫,all,浦口
旭日爱上城第六区 3房间1卫 3500元,3500,浦口桥北,-49㎡北2室1厅1卫,all,浦口
天润城第十二街区 2室1厅 2500元,2500,浦口桥北,-72㎡南2室1厅1卫,all,浦口
天润城第四街区 2室2厅 2500元,2500,浦口桥北,-84㎡南2室2厅1卫,all,浦口
明发滨江新城三期 4室2厅 3700元,3700,浦口桥北,-144㎡南4室2厅2卫,all,浦口
威尼斯水城第十三街区 3室2厅 2600元,2600,浦口桥北,-120㎡南 北3室2厅2卫,all,浦口
金盛田阳光青城 3室2厅 3600元,3600,浦口江浦街道,-130㎡南 北3室2厅2卫,all,浦口
整租 · 弘阳旭日上城一区 2室1厅 2500元,2500,浦口桥北,-87㎡南2室1厅1卫,all,浦口
新城香溢紫郡雅苑 3室1厅 2300元,2300,浦口高新区,-74㎡南 北3室1厅1卫,all,浦口
融侨观邸二期 3室2厅 3800元,3800,浦口江浦街道,-133㎡南3室2厅2卫,all,浦口
天润城第二街区 2室0厅 1086元,1086,浦口桥北,-25㎡南2室0厅1卫,all,浦口
明发滨江新城三期 3室2厅 3000元,3000,浦口桥北,-139㎡南 北3室2厅2卫,all,浦口
天润城第十四街区 3室1厅 2100元,2100,浦口桥北,-88㎡南3室1厅1卫,all,浦口
天润城第十六街区南区 2室2厅 2000元,2000,浦口桥北,-76㎡南2室2厅1卫,all,浦口
威尼斯水城第十八街区 3室2厅 2800元,2800,浦口桥北,-118㎡南 北3室2厅1卫,all,浦口
金都汇广场 2房间1卫 2600元,2600,浦口桥北,-79㎡南1室1厅1卫,all,浦口
融创臻园 3室2厅 2600元,2600,浦口江浦街道,-99㎡南 北3室2厅2卫,all,浦口
东方万汇尊邸 2房间1卫 2200元,2200,浦口江浦街道,-53㎡南1室1厅1卫,all,浦口
盛景华庭北苑 3室2厅 8000元,8000,浦口江浦街道,-120㎡南 北3室2厅2卫,all,浦口
东方万汇城 3房间1卫 2500元,2500,浦口江浦街道,-65㎡南 北2室1厅1卫,all,浦口
正荣润锦城 3室1厅 2400元,2400,浦口江浦街道,-90㎡南 北3室1厅1卫,all,浦口
天润城第四街区 2室1厅 2600元,2600,浦口桥北,-94㎡南2室1厅1卫,all,浦口
明发滨江新城二期 1室1厅 2500元,2500,浦口桥北,-57㎡南1室1厅1卫,all,浦口
大华锦绣华城乐美颂 2室1厅 2200元,2200,浦口桥北,-80㎡南2室1厅1卫,all,浦口
整租 · 大华桂美颂精装修三房 中间楼层，采光好 南北通透,3500,浦口桥北,-108㎡南 北3室2厅1卫,all,浦口
整租 · 万科金色半山 3室2厅 4800元,4800,浦口浦口其它,-132㎡南 北3室2厅2卫,all,浦口
东方万汇城 3房间1卫 4500元,4500,浦口江浦街道,-75㎡南 北2室1厅1卫,all,浦口
亚东滨江和园 2室2厅 2600元,2600,浦口江浦街道,-88㎡南2室2厅1卫,all,浦口
旭日爱上城第六区 3室2厅 1600元,1600,浦口桥北,-129㎡南 北3室2厅2卫,all,浦口
明发云庭 3室2厅 2600元,2600,浦口江浦街道,-100㎡南 北3室2厅2卫,all,浦口
阳光帝景 3室2厅 2000元,2000,浦口顶山街道,-130㎡南 北3室2厅2卫,all,浦口
融侨观邸一期 3室2厅 2400元,2400,浦口江浦街道,-126㎡南 北3室2厅2卫,all,浦口
华山山庄 3室1厅 1800元,1800,浦口浦口其它,-104㎡南 北3室1厅1卫,all,浦口
雅居乐滨江国际二期 3室2厅 3600元,3600,浦口江浦街道,-136㎡南3室2厅2卫,all,浦口
华府国际 3室2厅 2500元,2500,浦口浦口其它,-117㎡南 北3室2厅2卫,all,浦口
雅居乐滨江国际二期 4室2厅 5200元,5200,浦口江浦街道,-178㎡南 北4室2厅3卫,all,浦口
阳光帝景 3室2厅 2400元,2400,浦口顶山街道,-118㎡南 北3室2厅1卫,all,浦口
旭辉银城白马澜山 3室2厅 3300元,3300,浦口江浦街道,-90㎡南3室2厅2卫,all,浦口
明发城市广场 2室2厅 1900元,1900,浦口顶山街道,-98㎡南 北2室2厅2卫,all,浦口
碧云山庄 3室2厅 2800元,2800,浦口江浦街道,-120㎡南3室2厅2卫,all,浦口
融侨观邸二期 2室1厅 1100元,1100,浦口江浦街道,-86㎡南 北2室1厅1卫,all,浦口
融创臻园 3室2厅 2000元,2000,浦口江浦街道,-88㎡南3室2厅2卫,all,浦口
融创臻园 3室2厅 2000元,2000,浦口江浦街道,-98㎡南 北3室2厅2卫,all,浦口
融创臻园 3室2厅 1500元,1500,浦口江浦街道,-88㎡南 北3室2厅2卫,all,浦口
融创臻园 3室2厅 1600元,1600,浦口江浦街道,-89㎡南3室2厅2卫,all,浦口
融创臻园 3室2厅 2800元,2800,浦口江浦街道,-88㎡南3室2厅2卫,all,浦口
通宇林景雅园 3室2厅 2800元,2800,浦口江浦街道,-117㎡南3室2厅1卫,all,浦口
融创臻园 3室2厅 2200元,2200,浦口江浦街道,-88㎡南3室2厅2卫,all,浦口
融创臻园 3室1厅 2200元,2200,浦口江浦街道,-99㎡南3室1厅2卫,all,浦口
融创臻园 3室2厅 2300元,2300,浦口江浦街道,-99㎡南3室2厅2卫,all,浦口
融创臻园 3室2厅 2500元,2500,浦口江浦街道,-88㎡南3室2厅2卫,all,浦口
弘阳旭日上城一区 3室2厅 2600元,2600,浦口桥北,-114㎡南 北3室2厅1卫,all,浦口
融创臻园 3室2厅 1800元,1800,浦口江浦街道,-99㎡南 北3室2厅2卫,all,浦口
中海万锦熙岸一期 3室1厅 2500元,2500,浦口江浦街道,-107㎡南3室1厅1卫,all,浦口
旭日爱上城第六区 2室2厅 2400元,2400,浦口桥北,-93㎡南 北2室2厅1卫,all,浦口
融侨观邸二期 3室2厅 3300元,3300,浦口江浦街道,-133㎡南 北3室2厅2卫,all,浦口
融创臻园 3室2厅 3100元,3100,浦口江浦街道,-99㎡南3室2厅2卫,all,浦口
融创臻园 4室2厅 3500元,3500,浦口江浦街道,-120㎡南 北4室2厅2卫,all,浦口
融创臻园 3室2厅 1800元,1800,浦口江浦街道,-88㎡南3室2厅2卫,all,浦口
融创臻园 3室2厅 2800元,2800,浦口江浦街道,-88㎡南 北3室2厅2卫,all,浦口
万科金色半山 3室1厅 2400元,2400,浦口浦口其它,-88㎡南3室1厅1卫,all,浦口
大华锦绣华城榴美颂 2室2厅 1800元,1800,浦口桥北,-88㎡南 北2室2厅1卫,all,浦口
万科璞悦山 3室2厅 1800元,1800,浦口浦口其它,-85㎡南3室2厅1卫,all,浦口
中交锦兰荟 3室2厅 2000元,2000,浦口浦口其它,-88㎡南 北3室2厅1卫,all,浦口
融创臻园 3室2厅 3000元,3000,浦口江浦街道,-99㎡南 北3室2厅2卫,all,浦口
融创臻园 3室2厅 2500元,2500,浦口江浦街道,-88㎡南 北3室2厅2卫,all,浦口
碧云山庄 2室1厅 2500元,2500,浦口江浦街道,-84㎡南 北2室1厅1卫,all,浦口
融创臻园 4室2厅 3300元,3300,浦口江浦街道,-120㎡南 北4室2厅2卫,all,浦口
正荣润江城 3室2厅 3500元,3500,浦口江浦街道,-89㎡南 北3室2厅1卫,all,浦口
世茂荣里 3室2厅 2100元,2100,浦口顶山街道,-89㎡南3室2厅1卫,all,浦口
旭辉银城白马澜山 3室2厅 3300元,3300,浦口江浦街道,-89㎡南 北3室2厅2卫,all,浦口
雅居乐滨江国际二期 3室1厅 3500元,3500,浦口江浦街道,-135㎡南 北3室1厅2卫,all,浦口
融创臻园 3室2厅 2700元,2700,浦口江浦街道,-90㎡南3室2厅2卫,all,浦口
旭日爱上城一区 2室2厅 1800元,1800,浦口桥北,-81㎡南2室2厅1卫,all,浦口
大华锦绣华城榴美颂 3室2厅 2800元,2800,浦口桥北,-123㎡南 北3室2厅1卫,all,浦口
揽月山庄 2室1厅 2300元,2300,浦口江浦街道,-77㎡南2室1厅1卫,all,浦口
中交锦兰荟 3室1厅 1900元,1900,浦口浦口其它,-89㎡南3室1厅1卫,all,浦口
保利西江月 3室2厅 2900元,2900,浦口江浦街道,-108㎡南3室2厅2卫,all,浦口
中海万锦熙岸二期 3室2厅 3500元,3500,浦口江浦街道,-95㎡南3室2厅1卫,all,浦口
国信阅景龙华 2室2厅 2300元,2300,浦口江浦街道,-101㎡南2室2厅1卫,all,浦口
大华锦绣华城桂美颂 3室2厅 1700元,1700,浦口桥北,-130㎡南3室2厅2卫,all,浦口
威尼斯水城第十八街区 3室2厅 2800元,2800,浦口桥北,-115㎡南 北3室2厅1卫,all,浦口
融创臻园 3室2厅 2600元,2600,浦口江浦街道,-99㎡南3室2厅2卫,all,浦口
旭日爱上城第三区 3室1厅 2600元,2600,浦口桥北,-92㎡南 北3室1厅1卫,all,浦口
天润城第十六街区北区 2室2厅 1000元,1000,浦口桥北,-90㎡南 北2室2厅1卫,all,浦口
旭日华庭 3室2厅 2800元,2800,浦口桥北,-132㎡北3室2厅2卫,all,浦口
弘阳旭日上城三区 2室2厅 1800元,1800,浦口桥北,-100㎡南 北2室2厅1卫,all,浦口
钱塘望景花园 3室2厅 2100元,2100,浦口江浦街道,-110㎡南3室2厅1卫,all,浦口
江畔明珠广场 1室1厅 1100元,1100,浦口桥北,-20㎡南 北1室1厅1卫,all,浦口
威尼斯水城第十八街区 3室2厅 2400元,2400,浦口桥北,-115㎡南 北3室2厅1卫,all,浦口
融创臻园 3室2厅 2800元,2800,浦口江浦街道,-88㎡南3室2厅2卫,all,浦口
融创臻园 4室2厅 3500元,3500,浦口江浦街道,-120㎡南 北4室2厅2卫,all,浦口
华府国际 3室2厅 3200元,3200,浦口浦口其它,-106㎡南 北3室2厅2卫,all,浦口
招商兰溪谷 3室2厅 1900元,1900,浦口高新区,-90㎡南3室2厅1卫,all,浦口
中交锦兰荟 3室2厅 2200元,2200,浦口浦口其它,-90㎡南 北3室2厅1卫,all,浦口
金地格林格林 3室1厅 2100元,2100,浦口浦口其它,-85㎡南3室1厅1卫,all,浦口
明发滨江新城二期 3室2厅 2500元,2500,浦口桥北,-120㎡南 北3室2厅2卫,all,浦口
旭辉银城白马澜山 3室2厅 3000元,3000,浦口江浦街道,-108㎡南3室2厅1卫,all,浦口
天润城第六街区 2室2厅 1950元,1950,浦口桥北,-92㎡南2室2厅1卫,all,浦口
华府国际 2室2厅 3000元,3000,浦口浦口其它,-103㎡南 北2室2厅2卫,all,浦口
融创臻园 3室2厅 2700元,2700,浦口江浦街道,-86㎡南3室2厅2卫,all,浦口
弘阳旭日上城二区 3室0厅 2200元,2200,浦口桥北,-125㎡西南3室0厅0卫,all,浦口
雅居乐滨江国际二期 3室2厅 3600元,3600,浦口江浦街道,-138㎡南3室2厅2卫,all,浦口
威尼斯水城第五街区 3室2厅 3500元,3500,浦口桥北,-123㎡南3室2厅2卫,all,浦口
旭日爱上城第六区 3室2厅 2600元,2600,浦口桥北,-129㎡南 北3室2厅2卫,all,浦口
融创臻园 2室1厅 2400元,2400,浦口江浦街道,-70㎡南2室1厅1卫,all,浦口
弘阳旭日上城三区 3室2厅 2700元,2700,浦口桥北,-132㎡南3室2厅2卫,all,浦口
弘阳旭日上城三区 2室2厅 2500元,2500,浦口桥北,-88㎡南 北2室2厅1卫,all,浦口
保利西江月 4室2厅 3500元,3500,浦口江浦街道,-125㎡南 北4室2厅2卫,all,浦口
融创臻园 3室2厅 3200元,3200,浦口江浦街道,-89㎡南 北3室2厅2卫,all,浦口
江岸水城 2室2厅 2400元,2400,浦口桥北,-76㎡南 北2室2厅1卫,all,浦口
金地格林格林 3室2厅 2000元,2000,浦口浦口其它,-85㎡南 北3室2厅1卫,all,浦口
融创臻园 4室2厅 3300元,3300,浦口江浦街道,-120㎡南 北4室2厅2卫,all,浦口
华府国际 3室2厅 2600元,2600,浦口浦口其它,-106㎡南3室2厅2卫,all,浦口
大华锦绣华城临江苑 3室2厅 2200元,2200,浦口桥北,-124㎡南 北3室2厅1卫,all,浦口
明发滨江新城一期 2室2厅 2300元,2300,浦口桥北,-91㎡南2室2厅1卫,all,浦口
弘阳旭日上城三区 3室2厅 4200元,4200,浦口桥北,-132㎡南3室2厅2卫,all,浦口
天润城第十二街区 2室1厅 1600元,1600,浦口桥北,-71㎡南2室1厅1卫,all,浦口
正荣润江城 3室2厅 3000元,3000,浦口江浦街道,-89㎡南 北3室2厅1卫,all,浦口
威尼斯水城第十街区 3室1厅 2400元,2400,浦口桥北,-91㎡南 北3室1厅1卫,all,浦口
天华绿谷庄园 3室2厅 2500元,2500,浦口泰山街道,-129㎡南 北3室2厅2卫,all,浦口
融创臻园 3室2厅 2300元,2300,浦口江浦街道,-88㎡南 北3室2厅2卫,all,浦口
融创臻园 3室2厅 2900元,2900,浦口江浦街道,-100㎡南3室2厅2卫,all,浦口
中海万锦熙岸一期 4室2厅 4200元,4200,浦口江浦街道,-176㎡南4室2厅2卫,all,浦口
大华锦绣华城乐美颂 2室2厅 2000元,2000,浦口桥北,-80㎡东 南2室2厅1卫,all,浦口
江岸水城 2室2厅 2000元,2000,浦口桥北,-81㎡南 北2室2厅1卫,all,浦口
世茂荣里 3室2厅 2200元,2200,浦口顶山街道,-89㎡南 北3室2厅2卫,all,浦口
明发滨江新城二期 4室2厅 2900元,2900,浦口桥北,-144㎡南4室2厅1卫,all,浦口
鼎泰家园 1室1厅 1500元,1500,浦口桥北,-57㎡南 北1室1厅1卫,all,浦口
恒辉假日广场 3室2厅 2600元,2600,浦口顶山街道,-124㎡南3室2厅2卫,all,浦口
天润城第四街区 2室2厅 2300元,2300,浦口桥北,-81㎡南2室2厅1卫,all,浦口
融创臻园 4室2厅 3200元,3200,浦口江浦街道,-120㎡南 北4室2厅2卫,all,浦口
天凤国际大厦 2房间1卫 5500元,5500,浦口江浦街道,-140㎡南1室1厅1卫,all,浦口
弘阳爱上城 3室2厅 2000元,2000,浦口泰山街道,-121㎡南3室2厅2卫,all,浦口
融创臻园 3室2厅 2600元,2600,浦口江浦街道,-90㎡南3室2厅2卫,all,浦口
中海万锦熙岸一期 3室2厅 2850元,2850,浦口江浦街道,-106㎡南 北3室2厅1卫,all,浦口
威尼斯水城第十六街区 3室2厅 2500元,2500,浦口桥北,-113㎡南 北3室2厅1卫,all,浦口
威尼斯水城第十六街区 3室2厅 2500元,2500,浦口桥北,-113㎡南3室2厅1卫,all,浦口
地铁隧道口雅居乐滨江国际二期精装修三室两卫拎包入住,4200,浦口江浦街道,-135㎡南3室1厅2卫,all,浦口
明发滨江新城三期 3室2厅 3500元,3500,浦口桥北,-120㎡南3室2厅1卫,all,浦口
弘阳旭日上城二区 3室2厅 3200元,3200,浦口桥北,-136㎡南 北3室2厅2卫,all,浦口
明发滨江新城三期 4室2厅 4500元,4500,浦口桥北,-144㎡南 北4室2厅2卫,all,浦口
泰来苑 2室1厅 2300元,2300,浦口泰山街道,-90㎡南2室1厅1卫,all,浦口
明发滨江新城一期 3室2厅 3000元,3000,浦口桥北,-120㎡南3室2厅2卫,all,浦口
金城丽景北区 3室1厅 2500元,2500,浦口桥北,-94㎡南3室1厅1卫,all,浦口
天润城第十二街区 3室1厅 2500元,2500,浦口桥北,-90㎡南3室1厅1卫,all,浦口
天润城第七街区 3室2厅 2200元,2200,浦口桥北,-108㎡南 北3室2厅1卫,all,浦口
旭日华庭金棕榈7至12幢 3室2厅 2200元,2200,浦口桥北,-121㎡南3室2厅1卫,all,浦口
东方万汇城 2室2厅 2500元,2500,浦口江浦街道,-68㎡南 北2室2厅1卫,all,浦口
明发新城中心 2室1厅 3000元,3000,浦口江浦街道,-66㎡南2室1厅1卫,all,浦口
泰来苑 3室2厅 2500元,2500,浦口泰山街道,-90㎡南3室2厅1卫,all,浦口
整租 · 明发新城中心 3房间1卫 2400元,2400,浦口江浦街道,-35㎡南 北2室1厅1卫,all,浦口
整租 · 威尼斯水城第二街区 3室2厅 4000元,4000,浦口桥北,-122㎡南 北3室2厅2卫,all,浦口
威尼斯水城第十六街区 3室2厅 2400元,2400,浦口桥北,-115㎡南 北3室2厅1卫,all,浦口
威尼斯水城第十街区 2室2厅 2500元,2500,浦口桥北,-86㎡南 北2室2厅1卫,all,浦口
威尼斯水城第十三街区 2室2厅 2300元,2300,浦口桥北,-89㎡南 北2室2厅1卫,all,浦口
西水湾家园23至69幢 3室1厅 2000元,2000,浦口江浦街道,-90㎡南3室1厅1卫,all,浦口
天润城第十二街区 2室1厅 1900元,1900,浦口桥北,-85㎡南 北2室1厅1卫,all,浦口
弘阳旭日上城二区 3室2厅 1400元,1400,浦口桥北,-129㎡南3室2厅2卫,all,浦口
华润国际社区 3室2厅 1800元,1800,浦口顶山街道,-89㎡南3室2厅1卫,all,浦口
弘阳旭日上城三区 2室2厅 2550元,2550,浦口桥北,-101㎡南 北2室2厅1卫,all,浦口
融创臻园 3室2厅 1500元,1500,浦口江浦街道,-89㎡南 北3室2厅2卫,all,浦口
弘阳旭日上城三区 3室2厅 2600元,2600,浦口桥北,-118㎡南 北3室2厅1卫,all,浦口
鼎业国际花园 2房间1卫 2200元,2200,浦口江浦街道,-43㎡南1室1厅1卫,all,浦口
天润城第十六街区南区 2室2厅 1400元,1400,浦口桥北,-78㎡南2室2厅1卫,all,浦口
世茂荣里 3室2厅 2100元,2100,浦口顶山街道,-89㎡南 北3室2厅2卫,all,浦口
珍珠花苑 2室1厅 2100元,2100,浦口顶山街道,-78㎡南2室1厅1卫,all,浦口
融侨观邸二期 3室1厅 4000元,4000,浦口江浦街道,-110㎡南3室1厅1卫,all,浦口
融创臻园 3室2厅 2700元,2700,浦口江浦街道,-88㎡南3室2厅2卫,all,浦口
整租 · 两房 精致装修 南北通透 双阳台 业主急租,2700,浦口桥北,-92㎡北2室2厅1卫,all,浦口
整租 · 明发城市广场 2室1厅 2100元,2100,浦口顶山街道,-86㎡南 北2室1厅1卫,all,浦口
整租 · 明发城市广场 3室2厅 2200元,2200,浦口顶山街道,-94㎡南 北3室2厅1卫,all,浦口
威尼斯水城第十八街区 2室2厅 2300元,2300,浦口桥北,-87㎡南2室2厅1卫,all,浦口
弘阳旭日上城三区 2室2厅 2550元,2550,浦口桥北,-97㎡南 北2室2厅1卫,all,浦口
整租 · 鼎泰家园 2室2厅 2300元,2300,浦口桥北,-90㎡南 北2室2厅1卫,all,浦口
东方万汇尊邸 2房间1卫 2200元,2200,浦口江浦街道,-34㎡北1室1厅1卫,all,浦口
整租 · 明发滨江新城三期 2室2厅 2200元,2200,浦口桥北,-88㎡北2室2厅1卫,all,浦口
整租 · 明发滨江新城三期 3室2厅 3000元,3000,浦口桥北,-131㎡南3室2厅1卫,all,浦口
明发新城中心 3房间1卫 2500元,2500,浦口江浦街道,-35㎡南2室1厅1卫,all,浦口
融侨观邸二期 2室2厅 2500元,2500,浦口江浦街道,-87㎡南2室2厅1卫,all,浦口
万科璞悦山 3室1厅 2900元,2900,浦口浦口其它,-84㎡南3室1厅1卫,all,浦口
万科璞悦山 3室2厅 2300元,2300,浦口浦口其它,-85㎡南 北3室2厅1卫,all,浦口
海德北岸城 3室2厅 2000元,2000,浦口桥北,-115㎡南 北3室2厅1卫,all,浦口
整租 · 东方万汇尊邸 2室1厅,2600,浦口江浦街道,-75㎡南2室1厅1卫,all,浦口
弘阳旭日上城一区 3室2厅 3000元,3000,浦口桥北,-115㎡南3室2厅1卫,all,浦口
山水云房花园 2室2厅 2700元,2700,浦口桥北,-80㎡南 北2室2厅1卫,all,浦口
融侨观邸二期 2室2厅 2000元,2000,浦口江浦街道,-86㎡南2室2厅1卫,all,浦口
大华锦绣华城榴美颂 3室1厅 3000元,3000,浦口桥北,-120㎡南3室1厅1卫,all,浦口
弘阳旭日上城一区 3室2厅 2700元,2700,浦口桥北,-111㎡南3室2厅1卫,all,浦口
融侨观邸一期 3室2厅 3000元,3000,浦口江浦街道,-141㎡南3室2厅1卫,all,浦口
威尼斯水城第十二街区 2室1厅 1600元,1600,浦口桥北,-89㎡南 北2室1厅1卫,all,浦口
华山山庄 3室2厅 3200元,3200,浦口浦口其它,-126㎡南3室2厅2卫,all,浦口
万科璞悦山 3室2厅 2800元,2800,浦口浦口其它,-85㎡南3室2厅1卫,all,浦口
揽月山庄 3室2厅 2300元,2300,浦口江浦街道,-108㎡南 北3室2厅2卫,all,浦口
浦珠花园 3室2厅 2500元,2500,浦口江浦街道,-120㎡南 北3室2厅2卫,all,浦口
旭辉银城白马澜山 4室2厅 3800元,3800,浦口江浦街道,-115㎡南4室2厅2卫,all,浦口
金地格林格林 3室2厅 3200元,3200,浦口浦口其它,-90㎡南3室2厅1卫,all,浦口
旭日华庭金棕榈 3室2厅 2200元,2200,浦口桥北,-118㎡东3室2厅1卫,all,浦口
金地格林格林 3室1厅 2400元,2400,浦口浦口其它,-85㎡南 北3室1厅1卫,all,浦口
雅居乐滨江国际二期 3室2厅 3800元,3800,浦口江浦街道,-135㎡南3室2厅2卫,all,浦口
威尼斯水城第十八街区 2室2厅 2300元,2300,浦口桥北,-85㎡南 北2室2厅1卫,all,浦口
珍珠花苑 5室2厅 2100元,2100,浦口顶山街道,-170㎡南5室2厅1卫,all,浦口
万科璞悦山 3室1厅 2400元,2400,浦口浦口其它,-85㎡南3室1厅1卫,all,浦口
